threshold,miss_rate,fpr
0.213,0.000000,1.000000
0.214,0.000000,1.000000
0.215,0.000000,1.000000
0.216,0.000000,1.000000
0.217,0.000000,1.000000
0.218,0.000000,1.000000
0.219,0.000000,1.000000
0.220,0.000000,1.000000
0.221,0.000000,1.000000
0.222,0.000000,1.000000
0.223,0.000000,1.000000
0.224,0.000000,1.000000
0.225,0.000000,1.000000
0.226,0.000000,1.000000
0.227,0.000000,1.000000
0.228,0.000000,1.000000
0.229,0.000000,1.000000
0.230,0.000000,1.000000
0.231,0.000000,1.000000
0.232,0.000000,1.000000
0.233,0.000000,1.000000
0.234,0.000000,1.000000
0.235,0.000000,1.000000
0.236,0.000000,1.000000
0.237,0.000000,1.000000
0.238,0.000000,1.000000
0.239,0.000000,1.000000
0.240,0.000000,1.000000
0.241,0.000000,1.000000
0.242,0.000000,1.000000
0.243,0.000000,1.000000
0.244,0.000000,1.000000
0.245,0.000000,1.000000
0.246,0.000000,1.000000
0.247,0.000000,1.000000
0.248,0.000000,1.000000
0.249,0.000000,1.000000
0.250,0.000000,1.000000
0.251,0.000000,1.000000
0.252,0.000000,1.000000
0.253,0.000000,1.000000
0.254,0.000000,1.000000
0.255,0.000000,1.000000
0.256,0.000000,1.000000
0.257,0.000000,1.000000
0.258,0.000000,1.000000
0.259,0.000000,1.000000
0.260,0.000000,1.000000
0.261,0.000000,1.000000
0.262,0.000000,1.000000
0.263,0.000000,1.000000
0.264,0.000000,1.000000
0.265,0.000000,1.000000
0.266,0.000000,1.000000
0.267,0.000000,1.000000
0.268,0.000000,1.000000
0.269,0.000000,1.000000
0.270,0.000000,1.000000
0.271,0.000000,1.000000
0.272,0.000000,1.000000
0.273,0.000000,1.000000
0.274,0.000000,1.000000
0.275,0.000000,1.000000
0.276,0.000000,1.000000
0.277,0.000000,1.000000
0.278,0.000000,1.000000
0.279,0.000000,1.000000
0.280,0.000000,1.000000
0.281,0.000000,1.000000
0.282,0.000000,1.000000
0.283,0.000000,1.000000
0.284,0.000000,1.000000
0.285,0.000000,1.000000
0.286,0.000000,1.000000
0.287,0.000000,1.000000
0.288,0.000000,1.000000
0.289,0.000000,1.000000
0.290,0.000000,1.000000
0.291,0.000000,1.000000
0.292,0.000000,1.000000
0.293,0.000000,1.000000
0.294,0.000000,1.000000
0.295,0.000000,1.000000
0.296,0.000000,1.000000
0.297,0.000000,1.000000
0.298,0.000000,1.000000
0.299,0.000000,1.000000
0.300,0.000000,1.000000
0.301,0.000000,1.000000
0.302,0.000000,1.000000
0.303,0.000000,1.000000
0.304,0.000000,1.000000
0.305,0.000000,1.000000
0.306,0.000000,1.000000
0.307,0.000000,1.000000
0.308,0.000000,1.000000
0.309,0.000000,1.000000
0.310,0.000000,1.000000
0.311,0.000000,1.000000
0.312,0.000000,1.000000
0.313,0.000000,1.000000
0.314,0.000000,1.000000
0.315,0.000000,1.000000
0.316,0.000000,1.000000
0.317,0.000000,1.000000
0.318,0.000000,1.000000
0.319,0.000000,1.000000
0.320,0.000000,1.000000
0.321,0.000000,1.000000
0.322,0.000000,1.000000
0.323,0.000000,1.000000
0.324,0.000000,1.000000
0.325,0.000000,1.000000
0.326,0.000000,1.000000
0.327,0.000000,1.000000
0.328,0.000000,1.000000
0.329,0.000000,1.000000
0.330,0.000000,1.000000
0.331,0.000000,1.000000
0.332,0.000000,1.000000
0.333,0.000000,1.000000
0.334,0.000000,1.000000
0.335,0.000000,1.000000
0.336,0.000000,1.000000
0.337,0.000000,1.000000
0.338,0.000000,1.000000
0.339,0.000000,1.000000
0.340,0.000000,1.000000
0.341,0.000000,1.000000
0.342,0.000000,1.000000
0.343,0.000000,1.000000
0.344,0.000000,1.000000
0.345,0.000000,1.000000
0.346,0.000000,1.000000
0.347,0.000000,1.000000
0.348,0.000000,1.000000
0.349,0.000000,1.000000
0.350,0.000000,1.000000
0.351,0.000000,1.000000
0.352,0.000000,1.000000
0.353,0.000000,1.000000
0.354,0.000000,1.000000
0.355,0.000000,1.000000
0.356,0.000000,1.000000
0.357,0.000000,1.000000
0.358,0.000000,1.000000
0.359,0.000000,1.000000
0.360,0.000000,1.000000
0.361,0.000000,1.000000
0.362,0.000000,1.000000
0.363,0.000000,1.000000
0.364,0.000000,1.000000
0.365,0.000000,1.000000
0.366,0.000000,1.000000
0.367,0.000000,1.000000
0.368,0.000000,1.000000
0.369,0.000000,1.000000
0.370,0.000000,1.000000
0.371,0.000000,1.000000
0.372,0.000000,1.000000
0.373,0.000000,1.000000
0.374,0.000000,1.000000
0.375,0.000000,1.000000
0.376,0.000000,1.000000
0.377,0.000000,1.000000
0.378,0.000000,1.000000
0.379,0.000000,1.000000
0.380,0.000000,1.000000
0.381,0.000000,1.000000
0.382,0.000000,1.000000
0.383,0.000000,1.000000
0.384,0.000000,1.000000
0.385,0.000000,1.000000
0.386,0.000000,1.000000
0.387,0.000000,1.000000
0.388,0.000000,1.000000
0.389,0.000000,1.000000
0.390,0.000000,1.000000
0.391,0.000000,1.000000
0.392,0.000000,1.000000
0.393,0.000000,1.000000
0.394,0.000000,1.000000
0.395,0.000000,1.000000
0.396,0.000000,1.000000
0.397,0.000000,1.000000
0.398,0.000000,1.000000
0.399,0.000000,1.000000
0.400,0.000000,1.000000
0.401,0.000000,1.000000
0.402,0.000000,1.000000
0.403,0.000000,1.000000
0.404,0.000000,1.000000
0.405,0.000000,1.000000
0.406,0.000000,1.000000
0.407,0.000000,1.000000
0.408,0.000000,1.000000
0.409,0.000000,1.000000
0.410,0.000000,1.000000
0.411,0.000000,1.000000
0.412,0.000000,1.000000
0.413,0.000000,1.000000
0.414,0.000000,1.000000
0.415,0.000000,1.000000
0.416,0.000000,1.000000
0.417,0.000000,1.000000
0.418,0.000000,1.000000
0.419,0.000000,1.000000
0.420,0.000000,1.000000
0.421,0.000000,1.000000
0.422,0.000000,1.000000
0.423,0.000000,1.000000
0.424,0.000000,1.000000
0.425,0.000000,1.000000
0.426,0.000000,1.000000
0.427,0.000000,1.000000
0.428,0.000000,1.000000
0.429,0.000000,1.000000
0.430,0.000000,1.000000
0.431,0.000000,1.000000
0.432,0.000000,1.000000
0.433,0.000000,1.000000
0.434,0.000000,1.000000
0.435,0.000000,1.000000
0.436,0.000000,1.000000
0.437,0.000000,1.000000
0.438,0.000000,1.000000
0.439,0.000000,1.000000
0.440,0.000000,1.000000
0.441,0.000000,1.000000
0.442,0.000000,1.000000
0.443,0.000000,1.000000
0.444,0.000000,1.000000
0.445,0.000000,1.000000
0.446,0.000000,1.000000
0.447,0.000000,1.000000
0.448,0.000000,1.000000
0.449,0.000000,1.000000
0.450,0.000000,1.000000
0.451,0.000000,1.000000
0.452,0.000000,1.000000
0.453,0.000000,1.000000
0.454,0.000000,1.000000
0.455,0.000000,1.000000
0.456,0.000000,1.000000
0.457,0.000000,1.000000
0.458,0.000000,1.000000
0.459,0.000000,1.000000
0.460,0.000000,1.000000
0.461,0.000000,1.000000
0.462,0.000000,1.000000
0.463,0.000000,1.000000
0.464,0.000000,1.000000
0.465,0.000000,1.000000
0.466,0.000000,1.000000
0.467,0.000000,1.000000
0.468,0.000000,1.000000
0.469,0.000000,1.000000
0.470,0.000000,1.000000
0.471,0.000000,1.000000
0.472,0.000000,1.000000
0.473,0.000000,1.000000
0.474,0.000000,1.000000
0.475,0.000000,1.000000
0.476,0.000000,1.000000
0.477,0.000000,1.000000
0.478,0.000000,1.000000
0.479,0.000000,1.000000
0.480,0.000000,1.000000
0.481,0.000000,1.000000
0.482,0.000000,1.000000
0.483,0.000000,1.000000
0.484,0.000000,1.000000
0.485,0.000000,1.000000
0.486,0.000000,1.000000
0.487,0.000000,1.000000
0.488,0.000000,1.000000
0.489,0.000000,1.000000
0.490,0.000000,1.000000
0.491,0.000000,1.000000
0.492,0.000000,1.000000
0.493,0.000000,1.000000
0.494,0.000000,1.000000
0.495,0.000000,1.000000
0.496,0.000000,1.000000
0.497,0.000000,1.000000
0.498,0.000000,1.000000
0.499,0.000000,1.000000
0.500,0.000000,1.000000
0.501,0.000000,1.000000
0.502,0.000000,1.000000
0.503,0.000000,1.000000
0.504,0.000000,1.000000
0.505,0.000000,1.000000
0.506,0.000000,1.000000
0.507,0.000000,1.000000
0.508,0.000000,1.000000
0.509,0.000000,1.000000
0.510,0.000000,1.000000
0.511,0.000000,1.000000
0.512,0.000000,1.000000
0.513,0.000000,1.000000
0.514,0.000000,1.000000
0.515,0.000000,1.000000
0.516,0.000000,1.000000
0.517,0.000000,1.000000
0.518,0.000000,1.000000
0.519,0.000000,1.000000
0.520,0.000000,1.000000
0.521,0.000000,1.000000
0.522,0.000000,1.000000
0.523,0.000000,1.000000
0.524,0.000000,1.000000
0.525,0.000000,1.000000
0.526,0.000000,1.000000
0.527,0.000000,1.000000
0.528,0.000000,1.000000
0.529,0.000000,1.000000
0.530,0.000000,1.000000
0.531,0.000000,1.000000
0.532,0.000000,1.000000
0.533,0.000000,1.000000
0.534,0.000000,1.000000
0.535,0.000000,1.000000
0.536,0.000000,1.000000
0.537,0.000000,1.000000
0.538,0.000000,1.000000
0.539,0.000000,1.000000
0.540,0.000000,1.000000
0.541,0.000000,1.000000
0.542,0.000000,1.000000
0.543,0.000000,1.000000
0.544,0.000000,1.000000
0.545,0.000000,1.000000
0.546,0.000000,1.000000
0.547,0.000000,1.000000
0.548,0.000000,1.000000
0.549,0.000000,1.000000
0.550,0.000000,1.000000
0.551,0.000000,1.000000
0.552,0.000000,1.000000
0.553,0.000000,1.000000
0.554,0.000000,1.000000
0.555,0.000000,1.000000
0.556,0.000000,1.000000
0.557,0.000000,1.000000
0.558,0.000000,1.000000
0.559,0.000000,1.000000
0.560,0.000000,1.000000
0.561,0.000000,1.000000
0.562,0.000000,1.000000
0.563,0.000000,1.000000
0.564,0.000000,1.000000
0.565,0.000000,1.000000
0.566,0.000000,1.000000
0.567,0.000000,1.000000
0.568,0.000000,1.000000
0.569,0.000000,1.000000
0.570,0.000000,1.000000
0.571,0.000000,1.000000
0.572,0.000000,1.000000
0.573,0.000000,1.000000
0.574,0.000000,1.000000
0.575,0.000000,1.000000
0.576,0.000000,1.000000
0.577,0.000000,1.000000
0.578,0.000000,1.000000
0.579,0.000000,1.000000
0.580,0.000000,1.000000
0.581,0.000000,1.000000
0.582,0.000000,1.000000
0.583,0.000000,1.000000
0.584,0.000000,1.000000
0.585,0.000000,1.000000
0.586,0.000000,1.000000
0.587,0.000000,1.000000
0.588,0.000000,1.000000
0.589,0.000000,1.000000
0.590,0.000000,1.000000
0.591,0.000000,1.000000
0.592,0.000000,1.000000
0.593,0.000000,1.000000
0.594,0.000000,1.000000
0.595,0.000000,1.000000
0.596,0.000000,1.000000
0.597,0.000000,1.000000
0.598,0.000000,1.000000
0.599,0.000000,1.000000
0.600,0.000000,1.000000
0.601,0.000000,1.000000
0.602,0.000000,1.000000
0.603,0.000000,1.000000
0.604,0.000000,1.000000
0.605,0.000000,1.000000
0.606,0.000000,1.000000
0.607,0.000000,1.000000
0.608,0.000000,1.000000
0.609,0.000000,1.000000
0.610,0.000000,1.000000
0.611,0.000000,1.000000
0.612,0.000000,1.000000
0.613,0.000000,1.000000
0.614,0.000000,1.000000
0.615,0.000000,1.000000
0.616,0.000000,1.000000
0.617,0.000000,1.000000
0.618,0.000000,1.000000
0.619,0.000000,1.000000
0.620,0.000000,1.000000
0.621,0.000000,1.000000
0.622,0.000000,0.999960
0.623,0.000000,0.999920
0.624,0.000000,0.999920
0.625,0.000000,0.999881
0.626,0.000000,0.999681
0.627,0.000000,0.999522
0.628,0.000000,0.999124
0.629,0.000000,0.998845
0.630,0.000000,0.997691
0.631,0.000000,0.996496
0.632,0.000000,0.994466
0.633,0.000000,0.992197
0.634,0.000000,0.989330
0.635,0.000000,0.984871
0.636,0.000000,0.978739
0.637,0.000000,0.973046
0.638,0.000000,0.965601
0.639,0.000000,0.956762
0.640,0.000000,0.945057
0.641,0.000214,0.933471
0.642,0.000214,0.919417
0.643,0.000429,0.904845
0.644,0.000429,0.890592
0.645,0.000429,0.874030
0.646,0.000429,0.856910
0.647,0.000429,0.840785
0.648,0.000429,0.822550
0.649,0.000429,0.803719
0.650,0.000429,0.784648
0.651,0.000429,0.764781
0.652,0.000643,0.744555
0.653,0.000643,0.724091
0.654,0.000643,0.704503
0.655,0.001072,0.684198
0.656,0.001072,0.664251
0.657,0.001072,0.643986
0.658,0.001072,0.624278
0.659,0.001072,0.607158
0.660,0.001715,0.589481
0.661,0.002144,0.573755
0.662,0.002358,0.559900
0.663,0.002358,0.546084
0.664,0.002787,0.533503
0.665,0.002787,0.520365
0.666,0.002787,0.507147
0.667,0.002787,0.494964
0.668,0.003216,0.483258
0.669,0.003431,0.472628
0.670,0.003859,0.461998
0.671,0.004717,0.451726
0.672,0.004931,0.440578
0.673,0.005146,0.430585
0.674,0.005360,0.420114
0.675,0.005575,0.409085
0.676,0.005789,0.398495
0.677,0.006003,0.388741
0.678,0.006218,0.378389
0.679,0.006647,0.368635
0.680,0.007290,0.358204
0.681,0.008576,0.348609
0.682,0.009005,0.338615
0.683,0.009863,0.327786
0.684,0.010720,0.318470
0.685,0.011149,0.308038
0.686,0.011578,0.298284
0.687,0.012221,0.287455
0.688,0.013937,0.278258
0.689,0.015223,0.268145
0.690,0.016509,0.259267
0.691,0.017153,0.250348
0.692,0.017796,0.242147
0.693,0.018654,0.233189
0.694,0.019297,0.224111
0.695,0.020369,0.215511
0.696,0.022298,0.207071
0.697,0.025086,0.198591
0.698,0.027444,0.190389
0.699,0.027873,0.182068
0.700,0.029803,0.174981
0.701,0.032161,0.166939
0.702,0.035592,0.158936
0.703,0.038379,0.152646
0.704,0.040309,0.144802
0.705,0.043310,0.138552
0.706,0.045883,0.132181
0.707,0.048456,0.126090
0.708,0.051672,0.120436
0.709,0.055532,0.114902
0.710,0.058962,0.109687
0.711,0.064966,0.104829
0.712,0.069039,0.099574
0.713,0.072684,0.095354
0.714,0.076973,0.090696
0.715,0.080403,0.085798
0.716,0.084262,0.080822
0.717,0.088336,0.075527
0.718,0.093053,0.071545
0.719,0.099057,0.068360
0.720,0.103345,0.064458
0.721,0.106561,0.061194
0.722,0.112350,0.058128
0.723,0.116424,0.055182
0.724,0.121355,0.052036
0.725,0.127144,0.049409
0.726,0.132504,0.046901
0.727,0.136578,0.044233
0.728,0.140652,0.041725
0.729,0.147298,0.039017
0.730,0.154160,0.037027
0.731,0.159091,0.034240
0.732,0.166381,0.032408
0.733,0.172384,0.030179
0.734,0.181175,0.028586
0.735,0.188679,0.026994
0.736,0.194254,0.025839
0.737,0.200257,0.024844
0.738,0.208405,0.023729
0.739,0.217839,0.022614
0.740,0.226415,0.021698
0.741,0.234777,0.020584
0.742,0.245283,0.019389
0.743,0.252358,0.018633
0.744,0.261364,0.017558
0.745,0.271226,0.016801
0.746,0.279588,0.016125
0.747,0.291810,0.015288
0.748,0.301672,0.014612
0.749,0.309391,0.013975
0.750,0.318611,0.013377
0.751,0.329331,0.012740
0.752,0.337264,0.012302
0.753,0.348413,0.011825
0.754,0.359563,0.011347
0.755,0.369854,0.010829
0.756,0.379503,0.010551
0.757,0.388079,0.010232
0.758,0.397084,0.009914
0.759,0.406089,0.009595
0.760,0.414880,0.009197
0.761,0.425815,0.009038
0.762,0.433962,0.008799
0.763,0.443182,0.008480
0.764,0.451115,0.008281
0.765,0.460334,0.008241
0.766,0.472985,0.007724
0.767,0.482633,0.007565
0.768,0.491638,0.007445
0.769,0.503431,0.007286
0.770,0.513293,0.006928
0.771,0.521870,0.006529
0.772,0.531518,0.006211
0.773,0.539666,0.006131
0.774,0.548242,0.005932
0.775,0.559177,0.005773
0.776,0.567110,0.005654
0.777,0.574400,0.005415
0.778,0.585978,0.005295
0.779,0.594983,0.005176
0.780,0.604631,0.005017
0.781,0.615137,0.004937
0.782,0.626072,0.004778
0.783,0.635292,0.004499
0.784,0.644940,0.004380
0.785,0.657161,0.004220
0.786,0.667024,0.004061
0.787,0.677530,0.003942
0.788,0.685678,0.003862
0.789,0.695755,0.003742
0.790,0.707333,0.003663
0.791,0.716767,0.003504
0.792,0.727916,0.003344
0.793,0.736921,0.003265
0.794,0.748499,0.003145
0.795,0.759220,0.002986
0.796,0.770154,0.002787
0.797,0.780875,0.002628
0.798,0.791166,0.002548
0.799,0.801029,0.002349
0.800,0.807890,0.002230
0.801,0.815609,0.002110
0.802,0.822041,0.002070
0.803,0.831261,0.001951
0.804,0.840695,0.001871
0.805,0.847341,0.001792
0.806,0.854846,0.001672
0.807,0.859991,0.001632
0.808,0.866852,0.001593
0.809,0.872856,0.001513
0.810,0.881432,0.001354
0.811,0.885720,0.001274
0.812,0.892796,0.001194
0.813,0.897727,0.001194
0.814,0.905017,0.001075
0.815,0.908662,0.001035
0.816,0.914880,0.000995
0.817,0.921312,0.000956
0.818,0.926244,0.000916
0.819,0.930317,0.000796
0.820,0.935249,0.000717
0.821,0.939108,0.000677
0.822,0.945111,0.000677
0.823,0.949185,0.000597
0.824,0.952616,0.000518
0.825,0.956261,0.000478
0.826,0.959691,0.000478
0.827,0.963122,0.000319
0.828,0.966338,0.000239
0.829,0.970412,0.000199
0.830,0.973628,0.000199
0.831,0.976844,0.000199
0.832,0.979417,0.000159
0.833,0.982204,0.000159
0.834,0.984563,0.000119
0.835,0.986707,0.000119
0.836,0.989280,0.000080
0.837,0.991638,0.000080
0.838,0.992710,0.000040
0.839,0.993997,0.000040
0.840,0.995069,0.000040
0.841,0.995497,0.000000
0.842,0.996569,0.000000
0.843,0.997427,0.000000
0.844,0.997856,0.000000
0.845,0.998499,0.000000
0.846,0.998928,0.000000
0.847,0.999357,0.000000
0.848,0.999571,0.000000
0.849,0.999786,0.000000
0.850,0.999786,0.000000
0.851,0.999786,0.000000
0.852,1.000000,0.000000
0.853,1.000000,0.000000
0.854,1.000000,0.000000
0.855,1.000000,0.000000
0.856,1.000000,0.000000
0.857,1.000000,0.000000
0.858,1.000000,0.000000
0.859,1.000000,0.000000
0.860,1.000000,0.000000
0.861,1.000000,0.000000
0.862,1.000000,0.000000
0.863,1.000000,0.000000
0.864,1.000000,0.000000
0.865,1.000000,0.000000
0.866,1.000000,0.000000
0.867,1.000000,0.000000
0.868,1.000000,0.000000
0.869,1.000000,0.000000
0.870,1.000000,0.000000
0.871,1.000000,0.000000
0.872,1.000000,0.000000
0.873,1.000000,0.000000
0.874,1.000000,0.000000
0.875,1.000000,0.000000
0.876,1.000000,0.000000
0.877,1.000000,0.000000
0.878,1.000000,0.000000
0.879,1.000000,0.000000
0.880,1.000000,0.000000
0.881,1.000000,0.000000
0.882,1.000000,0.000000
0.883,1.000000,0.000000
0.884,1.000000,0.000000
0.885,1.000000,0.000000
0.886,1.000000,0.000000
0.887,1.000000,0.000000
0.888,1.000000,0.000000
0.889,1.000000,0.000000
0.890,1.000000,0.000000
0.891,1.000000,0.000000
0.892,1.000000,0.000000
0.893,1.000000,0.000000
0.894,1.000000,0.000000
0.895,1.000000,0.000000
0.896,1.000000,0.000000
0.897,1.000000,0.000000
0.898,1.000000,0.000000
0.899,1.000000,0.000000
0.900,1.000000,0.000000
0.901,1.000000,0.000000
0.902,1.000000,0.000000
0.903,1.000000,0.000000
0.904,1.000000,0.000000
0.905,1.000000,0.000000
0.906,1.000000,0.000000
0.907,1.000000,0.000000
0.908,1.000000,0.000000
0.909,1.000000,0.000000
0.910,1.000000,0.000000
0.911,1.000000,0.000000
0.912,1.000000,0.000000
0.913,1.000000,0.000000
0.914,1.000000,0.000000
0.915,1.000000,0.000000
0.916,1.000000,0.000000
0.917,1.000000,0.000000
0.918,1.000000,0.000000
0.919,1.000000,0.000000
0.920,1.000000,0.000000
0.921,1.000000,0.000000
0.922,1.000000,0.000000
0.923,1.000000,0.000000
0.924,1.000000,0.000000
0.925,1.000000,0.000000
0.926,1.000000,0.000000
0.927,1.000000,0.000000
0.928,1.000000,0.000000
0.929,1.000000,0.000000
0.930,1.000000,0.000000
0.931,1.000000,0.000000
0.932,1.000000,0.000000
0.933,1.000000,0.000000
0.934,1.000000,0.000000
0.935,1.000000,0.000000
0.936,1.000000,0.000000
0.937,1.000000,0.000000
0.938,1.000000,0.000000
0.939,1.000000,0.000000
0.940,1.000000,0.000000
0.941,1.000000,0.000000
0.942,1.000000,0.000000
0.943,1.000000,0.000000
0.944,1.000000,0.000000
0.945,1.000000,0.000000
0.946,1.000000,0.000000
0.947,1.000000,0.000000
0.948,1.000000,0.000000
0.949,1.000000,0.000000
0.950,1.000000,0.000000
0.951,1.000000,0.000000
0.952,1.000000,0.000000
0.953,1.000000,0.000000
0.954,1.000000,0.000000
0.955,1.000000,0.000000
0.956,1.000000,0.000000
0.957,1.000000,0.000000
0.958,1.000000,0.000000
0.959,1.000000,0.000000
0.960,1.000000,0.000000
0.961,1.000000,0.000000
0.962,1.000000,0.000000
0.963,1.000000,0.000000
0.964,1.000000,0.000000
0.965,1.000000,0.000000
0.966,1.000000,0.000000
0.967,1.000000,0.000000
0.968,1.000000,0.000000
0.969,1.000000,0.000000
0.970,1.000000,0.000000
0.971,1.000000,0.000000
0.972,1.000000,0.000000
0.973,1.000000,0.000000
0.974,1.000000,0.000000
0.975,1.000000,0.000000
0.976,1.000000,0.000000
0.977,1.000000,0.000000
0.978,1.000000,0.000000
0.979,1.000000,0.000000
0.980,1.000000,0.000000
0.981,1.000000,0.000000
0.982,1.000000,0.000000
0.983,1.000000,0.000000
0.984,1.000000,0.000000
0.985,1.000000,0.000000
0.986,1.000000,0.000000
0.987,1.000000,0.000000
0.988,1.000000,0.000000
0.989,1.000000,0.000000
0.990,1.000000,0.000000
0.991,1.000000,0.000000
0.992,1.000000,0.000000
0.993,1.000000,0.000000
0.994,1.000000,0.000000
0.995,1.000000,0.000000
0.996,1.000000,0.000000
0.997,1.000000,0.000000
